"id","location_name","state_id","state_name","country_id","country_name"
1013,"COATECAS ALTAS",20,"OAXACA",2,"MX"
1014,"COICOYÁN DE LAS FLORES",20,"OAXACA",2,"MX"
1015,"LA COMPAÑÍA",20,"OAXACA",2,"MX"
1016,"CONCEPCIÓN BUENAVISTA",20,"OAXACA",2,"MX"
1017,"CONCEPCIÓN PÁPALO",20,"OAXACA",2,"MX"
1018,"CONSTANCIA DEL ROSARIO",20,"OAXACA",2,"MX"
1019,"COSOLAPA",20,"OAXACA",2,"MX"
1020,"COSOLTEPEC",20,"OAXACA",2,"MX"
1021,"CUILÁPAM DE GUERRERO",20,"OAXACA",2,"MX"
1022,"CUYAMECALCO VILLA DE ZARAGOZA",20,"OAXACA",2,"MX"
1023,"CHAHUITES",20,"OAXACA",2,"MX"
1024,"CHALCATONGO DE HIDALGO",20,"OAXACA",2,"MX"
1025,"CHIQUIHUITLÁN DE BENITO JUÁREZ",20,"OAXACA",2,"MX"
1026,"HEROICA CIUDAD DE EJUTLA DE CRESPO",20,"OAXACA",2,"MX"
1027,"ELOXOCHITLÁN DE FLORES MAGÓN",20,"OAXACA",2,"MX"
1028,"EL ESPINAL",20,"OAXACA",2,"MX"
1029,"TAMAZULÁPAM DEL ESPÍRITU SANTO",20,"OAXACA",2,"MX"
1030,"FRESNILLO DE TRUJANO",20,"OAXACA",2,"MX"
1031,"GUADALUPE ETLA",20,"OAXACA",2,"MX"
1032,"GUADALUPE DE RAMÍREZ",20,"OAXACA",2,"MX"
1033,"GUELATAO DE JUÁREZ",20,"OAXACA",2,"MX"
1034,"GUEVEA DE HUMBOLDT",20,"OAXACA",2,"MX"
1035,"MESONES HIDALGO",20,"OAXACA",2,"MX"
1036,"VILLA HIDALGO",20,"OAXACA",2,"MX"
1037,"HEROICA CIUDAD DE HUAJUAPAN DE LEÓN",20,"OAXACA",2,"MX"
1038,"HUAUTEPEC",20,"OAXACA",2,"MX"
1039,"HUAUTLA DE JIMÉNEZ",20,"OAXACA",2,"MX"
1040,"IXTLÁN DE JUÁREZ",20,"OAXACA",2,"MX"
1041,"HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA",20,"OAXACA",2,"MX"
1042,"LOMA BONITA",20,"OAXACA",2,"MX"
1043,"MAGDALENA APASCO",20,"OAXACA",2,"MX"
1044,"MAGDALENA JALTEPEC",20,"OAXACA",2,"MX"
1045,"SANTA MAGDALENA JICOTLÁN",20,"OAXACA",2,"MX"
1046,"MAGDALENA MIXTEPEC",20,"OAXACA",2,"MX"
1047,"MAGDALENA OCOTLÁN",20,"OAXACA",2,"MX"
1048,"MAGDALENA PEÑASCO",20,"OAXACA",2,"MX"
1049,"MAGDALENA TEITIPAC",20,"OAXACA",2,"MX"
1050,"MAGDALENA TEQUISISTLÁN",20,"OAXACA",2,"MX"
1051,"MAGDALENA TLACOTEPEC",20,"OAXACA",2,"MX"
1052,"MAGDALENA ZAHUATLÁN",20,"OAXACA",2,"MX"
1053,"MARISCALA DE JUÁREZ",20,"OAXACA",2,"MX"
1054,"MÁRTIRES DE TACUBAYA",20,"OAXACA",2,"MX"
1055,"MATÍAS ROMERO AVENDAÑO",20,"OAXACA",2,"MX"
1056,"MAZATLÁN VILLA DE FLORES",20,"OAXACA",2,"MX"
1057,"MIAHUATLÁN DE PORFIRIO DÍAZ",20,"OAXACA",2,"MX"
1058,"MIXISTLÁN DE LA REFORMA",20,"OAXACA",2,"MX"
1059,"MONJAS",20,"OAXACA",2,"MX"
1060,"NATIVIDAD",20,"OAXACA",2,"MX"
1061,"NAZARENO ETLA",20,"OAXACA",2,"MX"
1062,"NEJAPA DE MADERO",20,"OAXACA",2,"MX"
1063,"IXPANTEPEC NIEVES",20,"OAXACA",2,"MX"
1064,"SANTIAGO NILTEPEC",20,"OAXACA",2,"MX"
1065,"OAXACA DE JUÁREZ",20,"OAXACA",2,"MX"
1066,"OCOTLÁN DE MORELOS",20,"OAXACA",2,"MX"
1067,"LA PE",20,"OAXACA",2,"MX"
1068,"PINOTEPA DE DON LUIS",20,"OAXACA",2,"MX"
1069,"PLUMA HIDALGO",20,"OAXACA",2,"MX"
1070,"SAN JOSÉ DEL PROGRESO",20,"OAXACA",2,"MX"
1071,"PUTLA VILLA DE GUERRERO",20,"OAXACA",2,"MX"
1072,"SANTA CATARINA QUIOQUITANI",20,"OAXACA",2,"MX"
1073,"REFORMA DE PINEDA",20,"OAXACA",2,"MX"
1074,"LA REFORMA",20,"OAXACA",2,"MX"
1075,"REYES ETLA",20,"OAXACA",2,"MX"
1076,"ROJAS DE CUAUHTÉMOC",20,"OAXACA",2,"MX"
1077,"SALINA CRUZ",20,"OAXACA",2,"MX"
1078,"SAN AGUSTÍN AMATENGO",20,"OAXACA",2,"MX"
1079,"SAN AGUSTÍN ATENANGO",20,"OAXACA",2,"MX"
1080,"SAN AGUSTÍN CHAYUCO",20,"OAXACA",2,"MX"
1081,"SAN AGUSTÍN DE LAS JUNTAS",20,"OAXACA",2,"MX"
1082,"SAN AGUSTÍN ETLA",20,"OAXACA",2,"MX"
1083,"SAN AGUSTÍN LOXICHA",20,"OAXACA",2,"MX"
1084,"SAN AGUSTÍN TLACOTEPEC",20,"OAXACA",2,"MX"
1085,"SAN AGUSTÍN YATARENI",20,"OAXACA",2,"MX"
1086,"SAN ANDRÉS CABECERA NUEVA",20,"OAXACA",2,"MX"
1087,"SAN ANDRÉS DINICUITI",20,"OAXACA",2,"MX"
1088,"SAN ANDRÉS HUAXPALTEPEC",20,"OAXACA",2,"MX"
1089,"SAN ANDRÉS HUAYÁPAM",20,"OAXACA",2,"MX"
1090,"SAN ANDRÉS IXTLAHUACA",20,"OAXACA",2,"MX"
1091,"SAN ANDRÉS LAGUNAS",20,"OAXACA",2,"MX"
1092,"SAN ANDRÉS NUXIÑO",20,"OAXACA",2,"MX"
1093,"SAN ANDRÉS PAXTLÁN",20,"OAXACA",2,"MX"
1094,"SAN ANDRÉS SINAXTLA",20,"OAXACA",2,"MX"
1095,"SAN ANDRÉS SOLAGA",20,"OAXACA",2,"MX"
1096,"SAN ANDRÉS TEOTILÁLPAM",20,"OAXACA",2,"MX"
1097,"SAN ANDRÉS TEPETLAPA",20,"OAXACA",2,"MX"
1098,"SAN ANDRÉS YAÁ",20,"OAXACA",2,"MX"
1099,"SAN ANDRÉS ZABACHE",20,"OAXACA",2,"MX"
1100,"SAN ANDRÉS ZAUTLA",20,"OAXACA",2,"MX"
1101,"SAN ANTONINO CASTILLO VELASCO",20,"OAXACA",2,"MX"
1102,"SAN ANTONINO EL ALTO",20,"OAXACA",2,"MX"
1103,"SAN ANTONINO MONTE VERDE",20,"OAXACA",2,"MX"
1104,"SAN ANTONIO ACUTLA",20,"OAXACA",2,"MX"
1105,"SAN ANTONIO DE LA CAL",20,"OAXACA",2,"MX"
1106,"SAN ANTONIO HUITEPEC",20,"OAXACA",2,"MX"
1107,"SAN ANTONIO NANAHUATÍPAM",20,"OAXACA",2,"MX"
1108,"SAN ANTONIO SINICAHUA",20,"OAXACA",2,"MX"
1109,"SAN ANTONIO TEPETLAPA",20,"OAXACA",2,"MX"
1110,"SAN BALTAZAR CHICHICÁPAM",20,"OAXACA",2,"MX"
1111,"SAN BALTAZAR LOXICHA",20,"OAXACA",2,"MX"
1112,"SAN BALTAZAR YATZACHI EL BAJO",20,"OAXACA",2,"MX"
1113,"SAN BARTOLO COYOTEPEC",20,"OAXACA",2,"MX"
1114,"SAN BARTOLOMÉ AYAUTLA",20,"OAXACA",2,"MX"
1115,"SAN BARTOLOMÉ LOXICHA",20,"OAXACA",2,"MX"
1116,"SAN BARTOLOMÉ QUIALANA",20,"OAXACA",2,"MX"
1117,"SAN BARTOLOMÉ YUCUAÑE",20,"OAXACA",2,"MX"
1118,"SAN BARTOLOMÉ ZOOGOCHO",20,"OAXACA",2,"MX"
1119,"SAN BARTOLO SOYALTEPEC",20,"OAXACA",2,"MX"
1120,"SAN BARTOLO YAUTEPEC",20,"OAXACA",2,"MX"
1121,"SAN BERNARDO MIXTEPEC",20,"OAXACA",2,"MX"
1122,"SAN BLAS ATEMPA",20,"OAXACA",2,"MX"
1123,"SAN CARLOS YAUTEPEC",20,"OAXACA",2,"MX"
1124,"SAN CRISTÓBAL AMATLÁN",20,"OAXACA",2,"MX"
1125,"SAN CRISTÓBAL AMOLTEPEC",20,"OAXACA",2,"MX"
1126,"SAN CRISTÓBAL LACHIRIOAG",20,"OAXACA",2,"MX"
1127,"SAN CRISTÓBAL SUCHIXTLAHUACA",20,"OAXACA",2,"MX"
1128,"SAN DIONISIO DEL MAR",20,"OAXACA",2,"MX"
1129,"SAN DIONISIO OCOTEPEC",20,"OAXACA",2,"MX"
1130,"SAN DIONISIO OCOTLÁN",20,"OAXACA",2,"MX"
1131,"SAN ESTEBAN ATATLAHUCA",20,"OAXACA",2,"MX"
1132,"SAN FELIPE JALAPA DE DÍAZ",20,"OAXACA",2,"MX"
1133,"SAN FELIPE TEJALÁPAM",20,"OAXACA",2,"MX"
1134,"SAN FELIPE USILA",20,"OAXACA",2,"MX"
1135,"SAN FRANCISCO CAHUACUÁ",20,"OAXACA",2,"MX"
1136,"SAN FRANCISCO CAJONOS",20,"OAXACA",2,"MX"
1137,"SAN FRANCISCO CHAPULAPA",20,"OAXACA",2,"MX"
1138,"SAN FRANCISCO CHINDÚA",20,"OAXACA",2,"MX"
1139,"SAN FRANCISCO DEL MAR",20,"OAXACA",2,"MX"
1140,"SAN FRANCISCO HUEHUETLÁN",20,"OAXACA",2,"MX"
1141,"SAN FRANCISCO IXHUATÁN",20,"OAXACA",2,"MX"
1142,"SAN FRANCISCO JALTEPETONGO",20,"OAXACA",2,"MX"
1143,"SAN FRANCISCO LACHIGOLÓ",20,"OAXACA",2,"MX"
1144,"SAN FRANCISCO LOGUECHE",20,"OAXACA",2,"MX"
1145,"SAN FRANCISCO NUXAÑO",20,"OAXACA",2,"MX"
1146,"SAN FRANCISCO OZOLOTEPEC",20,"OAXACA",2,"MX"
1147,"SAN FRANCISCO SOLA",20,"OAXACA",2,"MX"
1148,"SAN FRANCISCO TELIXTLAHUACA",20,"OAXACA",2,"MX"
1149,"SAN FRANCISCO TEOPAN",20,"OAXACA",2,"MX"
1150,"SAN FRANCISCO TLAPANCINGO",20,"OAXACA",2,"MX"
1151,"SAN GABRIEL MIXTEPEC",20,"OAXACA",2,"MX"
1152,"SAN ILDEFONSO AMATLÁN",20,"OAXACA",2,"MX"
1153,"SAN ILDEFONSO SOLA",20,"OAXACA",2,"MX"
1154,"SAN ILDEFONSO VILLA ALTA",20,"OAXACA",2,"MX"
1155,"SAN JACINTO AMILPAS",20,"OAXACA",2,"MX"
1156,"SAN JACINTO TLACOTEPEC",20,"OAXACA",2,"MX"
1157,"SAN JERÓNIMO COATLÁN",20,"OAXACA",2,"MX"
1158,"SAN JERÓNIMO SILACAYOAPILLA",20,"OAXACA",2,"MX"
1159,"SAN JERÓNIMO SOSOLA",20,"OAXACA",2,"MX"
1160,"SAN JERÓNIMO TAVICHE",20,"OAXACA",2,"MX"
1161,"SAN JERÓNIMO TECÓATL",20,"OAXACA",2,"MX"
1162,"SAN JORGE NUCHITA",20,"OAXACA",2,"MX"
1163,"SAN JOSÉ AYUQUILA",20,"OAXACA",2,"MX"
1164,"SAN JOSÉ CHILTEPEC",20,"OAXACA",2,"MX"
1165,"SAN JOSÉ DEL PEÑASCO",20,"OAXACA",2,"MX"
1166,"SAN JOSÉ ESTANCIA GRANDE",20,"OAXACA",2,"MX"
1167,"SAN JOSÉ INDEPENDENCIA",20,"OAXACA",2,"MX"
1168,"SAN JOSÉ LACHIGUIRI",20,"OAXACA",2,"MX"
1169,"SAN JOSÉ TENANGO",20,"OAXACA",2,"MX"
1170,"SAN JUAN ACHIUTLA",20,"OAXACA",2,"MX"
1171,"SAN JUAN ATEPEC",20,"OAXACA",2,"MX"
1172,"ÁNIMAS TRUJANO",20,"OAXACA",2,"MX"
1173,"SAN JUAN BAUTISTA ATATLAHUCA",20,"OAXACA",2,"MX"
1174,"SAN JUAN BAUTISTA COIXTLAHUACA",20,"OAXACA",2,"MX"
1175,"SAN JUAN BAUTISTA CUICATLÁN",20,"OAXACA",2,"MX"
1176,"SAN JUAN BAUTISTA GUELACHE",20,"OAXACA",2,"MX"
1177,"SAN JUAN BAUTISTA JAYACATLÁN",20,"OAXACA",2,"MX"
1178,"SAN JUAN BAUTISTA LO DE SOTO",20,"OAXACA",2,"MX"
1179,"SAN JUAN BAUTISTA SUCHITEPEC",20,"OAXACA",2,"MX"
1180,"SAN JUAN BAUTISTA TLACOATZINTEPEC",20,"OAXACA",2,"MX"
1181,"SAN JUAN BAUTISTA TLACHICHILCO",20,"OAXACA",2,"MX"
1182,"SAN JUAN BAUTISTA TUXTEPEC",20,"OAXACA",2,"MX"
1183,"SAN JUAN CACAHUATEPEC",20,"OAXACA",2,"MX"
1184,"SAN JUAN CIENEGUILLA",20,"OAXACA",2,"MX"
1185,"SAN JUAN COATZÓSPAM",20,"OAXACA",2,"MX"
1186,"SAN JUAN COLORADO",20,"OAXACA",2,"MX"
1187,"SAN JUAN COMALTEPEC",20,"OAXACA",2,"MX"
1188,"SAN JUAN COTZOCÓN",20,"OAXACA",2,"MX"
1189,"SAN JUAN CHICOMEZÚCHIL",20,"OAXACA",2,"MX"
1190,"SAN JUAN CHILATECA",20,"OAXACA",2,"MX"
1191,"SAN JUAN DEL ESTADO",20,"OAXACA",2,"MX"
1192,"SAN JUAN DEL RÍO",20,"OAXACA",2,"MX"
1193,"SAN JUAN DIUXI",20,"OAXACA",2,"MX"
1194,"SAN JUAN EVANGELISTA ANALCO",20,"OAXACA",2,"MX"
1195,"SAN JUAN GUELAVÍA",20,"OAXACA",2,"MX"
1196,"SAN JUAN GUICHICOVI",20,"OAXACA",2,"MX"
1197,"SAN JUAN IHUALTEPEC",20,"OAXACA",2,"MX"
1198,"SAN JUAN JUQUILA MIXES",20,"OAXACA",2,"MX"
1199,"SAN JUAN JUQUILA VIJANOS",20,"OAXACA",2,"MX"
1200,"SAN JUAN LACHAO",20,"OAXACA",2,"MX"
1201,"SAN JUAN LACHIGALLA",20,"OAXACA",2,"MX"
1202,"SAN JUAN LAJARCIA",20,"OAXACA",2,"MX"
1203,"SAN JUAN LALANA",20,"OAXACA",2,"MX"
1204,"SAN JUAN DE LOS CUÉS",20,"OAXACA",2,"MX"
1205,"SAN JUAN MAZATLÁN",20,"OAXACA",2,"MX"
1206,"SAN JUAN MIXTEPEC -DTO. 08 -",20,"OAXACA",2,"MX"
1207,"SAN JUAN MIXTEPEC -DTO. 26 -",20,"OAXACA",2,"MX"
1208,"SAN JUAN ÑUMÍ",20,"OAXACA",2,"MX"
1209,"SAN JUAN OZOLOTEPEC",20,"OAXACA",2,"MX"
1210,"SAN JUAN PETLAPA",20,"OAXACA",2,"MX"
1211,"SAN JUAN QUIAHIJE",20,"OAXACA",2,"MX"
1212,"SAN JUAN QUIOTEPEC",20,"OAXACA",2,"MX"
1213,"SAN JUAN SAYULTEPEC",20,"OAXACA",2,"MX"
1214,"SAN JUAN TABAÁ",20,"OAXACA",2,"MX"
1215,"SAN JUAN TAMAZOLA",20,"OAXACA",2,"MX"
1216,"SAN JUAN TEITA",20,"OAXACA",2,"MX"
1217,"SAN JUAN TEITIPAC",20,"OAXACA",2,"MX"
1218,"SAN JUAN TEPEUXILA",20,"OAXACA",2,"MX"
1219,"SAN JUAN TEPOSCOLULA",20,"OAXACA",2,"MX"
1220,"SAN JUAN YAEÉ",20,"OAXACA",2,"MX"
1221,"SAN JUAN YATZONA",20,"OAXACA",2,"MX"
1222,"SAN JUAN YUCUITA",20,"OAXACA",2,"MX"
1223,"SAN LORENZO",20,"OAXACA",2,"MX"
1224,"SAN LORENZO ALBARRADAS",20,"OAXACA",2,"MX"
1225,"SAN LORENZO CACAOTEPEC",20,"OAXACA",2,"MX"
1226,"SAN LORENZO CUAUNECUILTITLA",20,"OAXACA",2,"MX"
1227,"SAN LORENZO TEXMELÚCAN",20,"OAXACA",2,"MX"
1228,"SAN LORENZO VICTORIA",20,"OAXACA",2,"MX"
1229,"SAN LUCAS CAMOTLÁN",20,"OAXACA",2,"MX"
1230,"SAN LUCAS OJITLÁN",20,"OAXACA",2,"MX"
1231,"SAN LUCAS QUIAVINÍ",20,"OAXACA",2,"MX"
1232,"SAN LUCAS ZOQUIÁPAM",20,"OAXACA",2,"MX"
1233,"SAN LUIS AMATLÁN",20,"OAXACA",2,"MX"
1234,"SAN MARCIAL OZOLOTEPEC",20,"OAXACA",2,"MX"
1235,"SAN MARCOS ARTEAGA",20,"OAXACA",2,"MX"
1236,"SAN MARTÍN DE LOS CANSECOS",20,"OAXACA",2,"MX"
1237,"SAN MARTÍN HUAMELÚLPAM",20,"OAXACA",2,"MX"
1238,"SAN MARTÍN ITUNYOSO",20,"OAXACA",2,"MX"
1239,"SAN MARTÍN LACHILÁ",20,"OAXACA",2,"MX"
1240,"SAN MARTÍN PERAS",20,"OAXACA",2,"MX"
1241,"SAN MARTÍN TILCAJETE",20,"OAXACA",2,"MX"
1242,"SAN MARTÍN TOXPALAN",20,"OAXACA",2,"MX"
1243,"SAN MARTÍN ZACATEPEC",20,"OAXACA",2,"MX"
1244,"SAN MATEO CAJONOS",20,"OAXACA",2,"MX"
1245,"CAPULÁLPAM DE MÉNDEZ",20,"OAXACA",2,"MX"
1246,"SAN MATEO DEL MAR",20,"OAXACA",2,"MX"
1247,"SAN MATEO YOLOXOCHITLÁN",20,"OAXACA",2,"MX"
1248,"SAN MATEO ETLATONGO",20,"OAXACA",2,"MX"
1249,"SAN MATEO NEJÁPAM",20,"OAXACA",2,"MX"
1250,"SAN MATEO PEÑASCO",20,"OAXACA",2,"MX"
1251,"SAN MATEO PIÑAS",20,"OAXACA",2,"MX"
1252,"SAN MATEO RÍO HONDO",20,"OAXACA",2,"MX"
1253,"SAN MATEO SINDIHUI",20,"OAXACA",2,"MX"
1254,"SAN MATEO TLAPILTEPEC",20,"OAXACA",2,"MX"
1255,"SAN MELCHOR BETAZA",20,"OAXACA",2,"MX"
1256,"SAN MIGUEL ACHIUTLA",20,"OAXACA",2,"MX"
1257,"SAN MIGUEL AHUEHUETITLÁN",20,"OAXACA",2,"MX"
1258,"SAN MIGUEL ALOÁPAM",20,"OAXACA",2,"MX"
1259,"SAN MIGUEL AMATITLÁN",20,"OAXACA",2,"MX"
1260,"SAN MIGUEL AMATLÁN",20,"OAXACA",2,"MX"
1261,"SAN MIGUEL COATLÁN",20,"OAXACA",2,"MX"
1262,"SAN MIGUEL CHICAHUA",20,"OAXACA",2,"MX"
1263,"SAN MIGUEL CHIMALAPA",20,"OAXACA",2,"MX"
1264,"SAN MIGUEL DEL PUERTO",20,"OAXACA",2,"MX"
1265,"SAN MIGUEL DEL RÍO",20,"OAXACA",2,"MX"
1266,"SAN MIGUEL EJUTLA",20,"OAXACA",2,"MX"
1267,"SAN MIGUEL EL GRANDE",20,"OAXACA",2,"MX"
1268,"SAN MIGUEL HUAUTLA",20,"OAXACA",2,"MX"
1269,"SAN MIGUEL MIXTEPEC",20,"OAXACA",2,"MX"
1270,"SAN MIGUEL PANIXTLAHUACA",20,"OAXACA",2,"MX"
1271,"SAN MIGUEL PERAS",20,"OAXACA",2,"MX"
1272,"SAN MIGUEL PIEDRAS",20,"OAXACA",2,"MX"
1273,"SAN MIGUEL QUETZALTEPEC",20,"OAXACA",2,"MX"
1274,"SAN MIGUEL SANTA FLOR",20,"OAXACA",2,"MX"
1275,"VILLA SOLA DE VEGA",20,"OAXACA",2,"MX"
1276,"SAN MIGUEL SOYALTEPEC",20,"OAXACA",2,"MX"
1277,"SAN MIGUEL SUCHIXTEPEC",20,"OAXACA",2,"MX"
1278,"VILLA TALEA DE CASTRO",20,"OAXACA",2,"MX"
1279,"SAN MIGUEL TECOMATLÁN",20,"OAXACA",2,"MX"
1280,"SAN MIGUEL TENANGO",20,"OAXACA",2,"MX"
1281,"SAN MIGUEL TEQUIXTEPEC",20,"OAXACA",2,"MX"
1282,"SAN MIGUEL TILQUIÁPAM",20,"OAXACA",2,"MX"
1283,"SAN MIGUEL TLACAMAMA",20,"OAXACA",2,"MX"
1284,"SAN MIGUEL TLACOTEPEC",20,"OAXACA",2,"MX"
1285,"SAN MIGUEL TULANCINGO",20,"OAXACA",2,"MX"
1286,"SAN MIGUEL YOTAO",20,"OAXACA",2,"MX"
1287,"SAN NICOLÁS",20,"OAXACA",2,"MX"
1288,"SAN NICOLÁS HIDALGO",20,"OAXACA",2,"MX"
1289,"SAN PABLO COATLÁN",20,"OAXACA",2,"MX"
1290,"SAN PABLO CUATRO VENADOS",20,"OAXACA",2,"MX"
1291,"SAN PABLO ETLA",20,"OAXACA",2,"MX"
1292,"SAN PABLO HUITZO",20,"OAXACA",2,"MX"
1293,"SAN PABLO HUIXTEPEC",20,"OAXACA",2,"MX"
1294,"SAN PABLO MACUILTIANGUIS",20,"OAXACA",2,"MX"
1295,"SAN PABLO TIJALTEPEC",20,"OAXACA",2,"MX"
1296,"SAN PABLO VILLA DE MITLA",20,"OAXACA",2,"MX"
1297,"SAN PABLO YAGANIZA",20,"OAXACA",2,"MX"
1298,"SAN PEDRO AMUZGOS",20,"OAXACA",2,"MX"
1299,"SAN PEDRO APÓSTOL",20,"OAXACA",2,"MX"
1300,"SAN PEDRO ATOYAC",20,"OAXACA",2,"MX"
1301,"SAN PEDRO CAJONOS",20,"OAXACA",2,"MX"
1302,"SAN PEDRO COXCALTEPEC CÁNTAROS",20,"OAXACA",2,"MX"
1303,"SAN PEDRO COMITANCILLO",20,"OAXACA",2,"MX"
1304,"SAN PEDRO EL ALTO",20,"OAXACA",2,"MX"
1305,"SAN PEDRO HUAMELULA",20,"OAXACA",2,"MX"
1306,"SAN PEDRO HUILOTEPEC",20,"OAXACA",2,"MX"
1307,"SAN PEDRO IXCATLÁN",20,"OAXACA",2,"MX"
1308,"SAN PEDRO IXTLAHUACA",20,"OAXACA",2,"MX"
1309,"SAN PEDRO JALTEPETONGO",20,"OAXACA",2,"MX"
1310,"SAN PEDRO JICAYÁN",20,"OAXACA",2,"MX"
1311,"SAN PEDRO JOCOTIPAC",20,"OAXACA",2,"MX"
1312,"SAN PEDRO JUCHATENGO",20,"OAXACA",2,"MX"
1313,"SAN PEDRO MÁRTIR",20,"OAXACA",2,"MX"
1314,"SAN PEDRO MÁRTIR QUIECHAPA",20,"OAXACA",2,"MX"
1315,"SAN PEDRO MÁRTIR YUCUXACO",20,"OAXACA",2,"MX"
1316,"SAN PEDRO MIXTEPEC -DTO. 22 -",20,"OAXACA",2,"MX"
1317,"SAN PEDRO MIXTEPEC -DTO. 26 -",20,"OAXACA",2,"MX"
1318,"SAN PEDRO MOLINOS",20,"OAXACA",2,"MX"
1319,"SAN PEDRO NOPALA",20,"OAXACA",2,"MX"
1320,"SAN PEDRO OCOPETATILLO",20,"OAXACA",2,"MX"
1321,"SAN PEDRO OCOTEPEC",20,"OAXACA",2,"MX"
1322,"SAN PEDRO POCHUTLA",20,"OAXACA",2,"MX"
1323,"SAN PEDRO QUIATONI",20,"OAXACA",2,"MX"
1324,"SAN PEDRO SOCHIÁPAM",20,"OAXACA",2,"MX"
1325,"SAN PEDRO TAPANATEPEC",20,"OAXACA",2,"MX"
1326,"SAN PEDRO TAVICHE",20,"OAXACA",2,"MX"
1327,"SAN PEDRO TEOZACOALCO",20,"OAXACA",2,"MX"
1328,"SAN PEDRO TEUTILA",20,"OAXACA",2,"MX"
1329,"SAN PEDRO TIDAÁ",20,"OAXACA",2,"MX"
1330,"SAN PEDRO TOPILTEPEC",20,"OAXACA",2,"MX"
1331,"SAN PEDRO TOTOLAPA",20,"OAXACA",2,"MX"
1332,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO",20,"OAXACA",2,"MX"
1333,"SAN PEDRO YANERI",20,"OAXACA",2,"MX"
1334,"SAN PEDRO YÓLOX",20,"OAXACA",2,"MX"
1335,"SAN PEDRO Y SAN PABLO AYUTLA",20,"OAXACA",2,"MX"
1336,"VILLA DE ETLA",20,"OAXACA",2,"MX"
1337,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",20,"OAXACA",2,"MX"
1338,"SAN PEDRO Y SAN PABLO TEQUIXTEPEC",20,"OAXACA",2,"MX"
1339,"SAN PEDRO YUCUNAMA",20,"OAXACA",2,"MX"
1340,"SAN RAYMUNDO JALPAN",20,"OAXACA",2,"MX"
1341,"SAN SEBASTIÁN ABASOLO",20,"OAXACA",2,"MX"
1342,"SAN SEBASTIÁN COATLÁN",20,"OAXACA",2,"MX"
1343,"SAN SEBASTIÁN IXCAPA",20,"OAXACA",2,"MX"
1344,"SAN SEBASTIÁN NICANANDUTA",20,"OAXACA",2,"MX"
1345,"SAN SEBASTIÁN RÍO HONDO",20,"OAXACA",2,"MX"
1346,"SAN SEBASTIÁN TECOMAXTLAHUACA",20,"OAXACA",2,"MX"
1347,"SAN SEBASTIÁN TEITIPAC",20,"OAXACA",2,"MX"
1348,"SAN SEBASTIÁN TUTLA",20,"OAXACA",2,"MX"
1349,"SAN SIMÓN ALMOLONGAS",20,"OAXACA",2,"MX"
1350,"SAN SIMÓN ZAHUATLÁN",20,"OAXACA",2,"MX"
1351,"SANTA ANA",20,"OAXACA",2,"MX"
1352,"SANTA ANA ATEIXTLAHUACA",20,"OAXACA",2,"MX"
1353,"SANTA ANA CUAUHTÉMOC",20,"OAXACA",2,"MX"
1354,"SANTA ANA DEL VALLE",20,"OAXACA",2,"MX"
1355,"SANTA ANA TAVELA",20,"OAXACA",2,"MX"
1356,"SANTA ANA TLAPACOYAN",20,"OAXACA",2,"MX"
1357,"SANTA ANA YARENI",20,"OAXACA",2,"MX"
1358,"SANTA ANA ZEGACHE",20,"OAXACA",2,"MX"
1359,"SANTA CATALINA QUIERÍ",20,"OAXACA",2,"MX"
1360,"SANTA CATARINA CUIXTLA",20,"OAXACA",2,"MX"
1361,"SANTA CATARINA IXTEPEJI",20,"OAXACA",2,"MX"
1362,"SANTA CATARINA JUQUILA",20,"OAXACA",2,"MX"
1363,"SANTA CATARINA LACHATAO",20,"OAXACA",2,"MX"
1364,"SANTA CATARINA LOXICHA",20,"OAXACA",2,"MX"
1365,"SANTA CATARINA MECHOACÁN",20,"OAXACA",2,"MX"
1366,"SANTA CATARINA MINAS",20,"OAXACA",2,"MX"
1367,"SANTA CATARINA QUIANÉ",20,"OAXACA",2,"MX"
1368,"SANTA CATARINA TAYATA",20,"OAXACA",2,"MX"
1369,"SANTA CATARINA TICUÁ",20,"OAXACA",2,"MX"
1370,"SANTA CATARINA YOSONOTÚ",20,"OAXACA",2,"MX"
1371,"SANTA CATARINA ZAPOQUILA",20,"OAXACA",2,"MX"
1372,"SANTA CRUZ ACATEPEC",20,"OAXACA",2,"MX"
1373,"SANTA CRUZ AMILPAS",20,"OAXACA",2,"MX"
1374,"SANTA CRUZ DE BRAVO",20,"OAXACA",2,"MX"
1375,"SANTA CRUZ ITUNDUJIA",20,"OAXACA",2,"MX"
1376,"SANTA CRUZ MIXTEPEC",20,"OAXACA",2,"MX"
1377,"SANTA CRUZ NUNDACO",20,"OAXACA",2,"MX"
1378,"SANTA CRUZ PAPALUTLA",20,"OAXACA",2,"MX"
1379,"SANTA CRUZ TACACHE DE MINA",20,"OAXACA",2,"MX"
1380,"SANTA CRUZ TACAHUA",20,"OAXACA",2,"MX"
1381,"SANTA CRUZ TAYATA",20,"OAXACA",2,"MX"
1382,"SANTA CRUZ XITLA",20,"OAXACA",2,"MX"
1383,"SANTA CRUZ XOXOCOTLÁN",20,"OAXACA",2,"MX"
